request_id,task_id,department,corridor_id,requested_start,requested_end,block_type,status
BR008159,TASK87350,S&T,BRC-ST,2026-11-27 22:30,2026-11-28 03:21,Signal Maintenance Block,Approved
BR008160,TASK64729,Engineering,JTJ-SBC,2026-11-27 23:00,2026-11-28 03:19,Non-Interlocking Block,Approved
BR008161,TASK45840,Engineering,NDLS-GZB,2026-11-27 23:00,2026-11-28 02:26,Traffic Block,Requested
BR008162,TASK41202,Engineering,JTJ-SBC,2026-11-27 23:00,2026-11-28 01:48,Bridge Inspection Block,Completed
BR008163,TASK23564,S&T,BSR-BPL,2026-11-27 23:30,2026-11-28 01:45,Interlocking Testing Block,Approved
BR008164,TASK59968,Traction,BSR-BPL,2026-11-28 00:00,2026-11-28 02:18,OHE Maintenance Block,Approved
BR008165,TASK25415,S&T,CNB-ALD,2026-11-28 00:15,2026-11-28 02:30,Cable Block,Rejected
BR008166,TASK47143,Engineering,SC-NGP,2026-11-28 00:30,2026-11-28 02:34,Traffic Block,Approved
BR008167,TASK17501,S&T,ADI-BRC,2026-11-28 00:30,2026-11-28 02:46,Signal Maintenance Block,Approved
BR008168,TASK50220,Engineering,JTJ-SBC,2026-11-28 01:00,2026-11-28 05:10,Non-Interlocking Block,Approved
BR008169,TASK68600,Engineering,BSP-R,2026-11-28 01:00,2026-11-28 05:17,Track Renewal Block,Approved
BR008170,TASK46286,S&T,VSKP-BZA,2026-11-28 01:30,2026-11-28 03:46,Interlocking Testing Block,Requested
BR008171,TASK11511,Traction,NDLS-JHS,2026-11-28 01:30,2026-11-28 03:30,Power Block,Approved
BR008172,TASK47401,Traction,JP-ADI,2026-11-28 01:45,2026-11-28 04:30,Traction Feed Block,Approved
BR008173,TASK15232,Engineering,SC-NGP,2026-11-28 10:00,2026-11-28 10:56,Track Renewal Block,Requested
BR008174,TASK66018,Engineering,NGP-BSP,2026-11-28 11:15,2026-11-28 12:39,Bridge Inspection Block,Completed
BR008175,TASK71170,Engineering,UBL-PUNE,2026-11-28 12:45,2026-11-28 13:21,Non-Interlocking Block,Approved
BR008176,TASK69749,Engineering,BSR-BPL,2026-11-28 14:00,2026-11-28 15:40,Non-Interlocking Block,Approved
BR008177,TASK84911,Engineering,MGS-HWH,2026-11-28 14:00,2026-11-28 15:36,Track Renewal Block,Approved
BR008178,TASK91420,Engineering,UBL-PUNE,2026-11-28 14:45,2026-11-28 16:30,Track Renewal Block,Requested
BR008179,TASK94588,S&T,VSKP-BZA,2026-11-28 15:00,2026-11-28 15:56,Cable Block,Completed
BR008180,TASK60984,Traction,BSR-BPL,2026-11-28 22:00,2026-11-29 02:40,Power Block,Rejected
BR008181,TASK16695,Engineering,BRC-ST,2026-11-28 22:45,2026-11-29 03:37,Non-Interlocking Block,Approved
BR008182,TASK20343,S&T,NDLS-JHS,2026-11-28 23:00,2026-11-29 03:25,Signal Maintenance Block,Completed
BR008183,TASK37317,S&T,ADI-BRC,2026-11-28 23:00,2026-11-29 03:27,Cable Block,Rejected
BR008184,TASK26747,Engineering,SC-NGP,2026-11-28 23:00,2026-11-29 01:12,Non-Interlocking Block,Requested
BR008185,TASK32370,Traction,ALD-MGS,2026-11-28 23:15,2026-11-29 04:02,OHE Maintenance Block,Approved
BR008186,TASK82929,Traction,NDLS-GZB,2026-11-28 23:30,2026-11-29 02:25,OHE Maintenance Block,Approved
BR008187,TASK84991,Engineering,BRC-ST,2026-11-28 23:30,2026-11-29 04:15,Bridge Inspection Block,Approved
BR008188,TASK47392,Engineering,NJP-GHY,2026-11-28 23:30,2026-11-29 01:22,Traffic Block,Approved
BR008189,TASK10615,S&T,ALD-MGS,2026-11-28 23:45,2026-11-29 03:23,Interlocking Testing Block,Cancelled
BR008190,TASK93019,Engineering,HWH-NJP,2026-11-28 23:45,2026-11-29 00:55,Bridge Inspection Block,Completed
BR008191,TASK54758,S&T,MGS-HWH,2026-11-29 00:00,2026-11-29 02:04,Cable Block,Approved
BR008192,TASK96110,Traction,VSKP-BZA,2026-11-29 00:00,2026-11-29 03:33,OHE Maintenance Block,Completed
BR008193,TASK25815,Engineering,HWH-KGP,2026-11-29 00:00,2026-11-29 03:19,Traffic Block,Rejected
BR008194,TASK41690,Engineering,HWH-KGP,2026-11-29 00:45,2026-11-29 04:07,Track Renewal Block,Requested
BR008195,TASK42822,Engineering,JTJ-SBC,2026-11-29 00:45,2026-11-29 03:19,Non-Interlocking Block,Requested
BR008196,TASK98351,Engineering,BZA-SC,2026-11-29 00:45,2026-11-29 04:53,Traffic Block,Requested
BR008197,TASK58394,Engineering,SBC-UBL,2026-11-29 01:00,2026-11-29 03:10,Bridge Inspection Block,Approved
BR008198,TASK26480,Traction,BRC-ST,2026-11-29 01:15,2026-11-29 03:50,Traction Feed Block,Cancelled
BR008199,TASK79311,Engineering,CNB-ALD,2026-11-29 01:15,2026-11-29 02:52,Non-Interlocking Block,Approved
BR008200,TASK26124,Engineering,DLI-JU,2026-11-29 01:15,2026-11-29 05:40,Track Renewal Block,Rejected
BR008201,TASK53801,Engineering,CSMT-BSR,2026-11-29 01:15,2026-11-29 06:07,Traffic Block,Cancelled
BR008202,TASK68953,Traction,BSR-BPL,2026-11-29 01:45,2026-11-29 06:40,OHE Maintenance Block,Approved
BR008203,TASK44043,Engineering,ALD-MGS,2026-11-29 01:45,2026-11-29 06:42,Non-Interlocking Block,Completed
BR008204,TASK12056,Traction,NGP-BSP,2026-11-29 13:45,2026-11-29 14:31,Power Block,Approved
BR008205,TASK82761,S&T,ST-BCT,2026-11-29 14:15,2026-11-29 15:38,Cable Block,Approved
BR008206,TASK29206,Engineering,NDLS-UMB,2026-11-29 14:30,2026-11-29 16:23,Bridge Inspection Block,Rejected
BR008207,TASK35239,Traction,BRC-ST,2026-11-29 15:15,2026-11-29 17:05,OHE Maintenance Block,Approved
BR008208,TASK44480,S&T,DLI-JU,2026-11-29 15:30,2026-11-29 17:02,Cable Block,Requested
BR008209,TASK16444,S&T,UBL-PUNE,2026-11-29 22:00,2026-11-29 23:30,Interlocking Testing Block,Completed
BR008210,TASK94104,S&T,KGP-VSKP,2026-11-29 22:00,2026-11-30 00:16,Interlocking Testing Block,Requested
BR008211,TASK15495,S&T,PUNE-CSMT,2026-11-29 22:00,2026-11-30 00:26,Signal Maintenance Block,Requested
BR008212,TASK18091,Engineering,NGP-BSP,2026-11-29 22:15,2026-11-30 03:05,Track Renewal Block,Approved
BR008213,TASK23904,Traction,VSKP-BZA,2026-11-29 22:15,2026-11-30 00:14,OHE Maintenance Block,Approved
BR008214,TASK34715,Engineering,GZB-CNB,2026-11-29 22:15,2026-11-30 01:08,Traffic Block,Approved
BR008215,TASK40026,S&T,ALD-MGS,2026-11-29 22:30,2026-11-30 00:48,Signal Maintenance Block,Approved
BR008216,TASK83062,Traction,JU-JP,2026-11-29 22:30,2026-11-30 02:52,Power Block,Rejected
BR008217,TASK51519,Engineering,NJP-GHY,2026-11-29 23:15,2026-11-30 03:59,Non-Interlocking Block,Approved
BR008218,TASK38597,Engineering,MGS-HWH,2026-11-29 23:15,2026-11-30 00:22,Track Renewal Block,Approved
BR008219,TASK88602,Traction,ALD-MGS,2026-11-29 23:30,2026-11-30 02:15,OHE Maintenance Block,Requested
BR008220,TASK28111,Engineering,MAS-JTJ,2026-11-29 23:30,2026-11-30 00:50,Track Renewal Block,Approved
BR008221,TASK47055,S&T,GZB-CNB,2026-11-29 23:45,2026-11-30 01:28,Interlocking Testing Block,Approved
BR008222,TASK35878,Engineering,CSMT-BSR,2026-11-30 00:00,2026-11-30 01:09,Bridge Inspection Block,Approved
BR008223,TASK65428,Traction,NGP-BSP,2026-11-30 00:30,2026-11-30 01:54,Power Block,Completed
BR008224,TASK35931,Traction,JTJ-SBC,2026-11-30 00:30,2026-11-30 01:51,Traction Feed Block,Approved
BR008225,TASK79021,Engineering,NDLS-JHS,2026-11-30 00:45,2026-11-30 03:12,Bridge Inspection Block,Approved
BR008226,TASK68722,Traction,KGP-VSKP,2026-11-30 01:00,2026-11-30 04:37,Traction Feed Block,Approved
BR008227,TASK64164,Engineering,NDLS-JHS,2026-11-30 01:00,2026-11-30 03:50,Traffic Block,Requested
BR008228,TASK63805,S&T,MAS-JTJ,2026-11-30 01:00,2026-11-30 05:02,Cable Block,Approved
BR008229,TASK46997,Traction,NDLS-GZB,2026-11-30 01:15,2026-11-30 05:21,OHE Maintenance Block,Approved
BR008230,TASK63345,S&T,MGS-HWH,2026-11-30 01:30,2026-11-30 05:55,Interlocking Testing Block,Approved
BR008231,TASK60435,Traction,SBC-UBL,2026-11-30 10:30,2026-11-30 11:24,Power Block,Completed
BR008232,TASK47628,Traction,CSMT-BSR,2026-11-30 13:30,2026-11-30 14:42,Power Block,Completed
BR008233,TASK43519,Engineering,JTJ-SBC,2026-11-30 13:45,2026-11-30 15:06,Track Renewal Block,Cancelled
BR008234,TASK70769,S&T,HWH-KGP,2026-11-30 15:00,2026-11-30 16:46,Signal Maintenance Block,Requested
BR008235,TASK53122,S&T,BSR-BPL,2026-11-30 15:45,2026-11-30 17:40,Interlocking Testing Block,Completed
BR008236,TASK83217,Engineering,UBL-PUNE,2026-11-30 22:30,2026-12-01 03:28,Non-Interlocking Block,Approved
BR008237,TASK94588,Engineering,NDLS-JHS,2026-11-30 22:30,2026-12-01 03:22,Traffic Block,Approved
BR008238,TASK93093,S&T,MGS-HWH,2026-11-30 23:00,2026-12-01 03:48,Cable Block,Approved
BR008239,TASK95608,Traction,SBC-UBL,2026-11-30 23:00,2026-12-01 00:42,Traction Feed Block,Approved
BR008240,TASK26914,S&T,UBL-PUNE,2026-11-30 23:00,2026-12-01 02:59,Interlocking Testing Block,Approved
BR008241,TASK67168,S&T,CSMT-BSR,2026-11-30 23:15,2026-12-01 01:48,Signal Maintenance Block,Approved
BR008242,TASK78253,S&T,ALD-MGS,2026-11-30 23:30,2026-12-01 01:57,Interlocking Testing Block,Requested
BR008243,TASK22652,Engineering,BRC-ST,2026-11-30 23:45,2026-12-01 04:31,Bridge Inspection Block,Approved
BR008244,TASK90435,Traction,KGP-VSKP,2026-11-30 23:45,2026-12-01 01:11,Power Block,Completed
BR008245,TASK93521,Traction,ST-BCT,2026-12-01 00:00,2026-12-01 04:14,Traction Feed Block,Rejected
BR008246,TASK70465,Engineering,CNB-ALD,2026-12-01 00:15,2026-12-01 03:38,Traffic Block,Rejected
BR008247,TASK18653,Engineering,KGP-VSKP,2026-12-01 00:15,2026-12-01 01:32,Bridge Inspection Block,Approved
BR008248,TASK12725,Engineering,BSR-BPL,2026-12-01 00:15,2026-12-01 03:32,Non-Interlocking Block,Rejected
BR008249,TASK78589,Engineering,ADI-BRC,2026-12-01 00:30,2026-12-01 04:07,Bridge Inspection Block,Approved
BR008250,TASK98237,Traction,JP-ADI,2026-12-01 00:30,2026-12-01 04:40,Traction Feed Block,Rejected
BR008251,TASK29881,Traction,SC-NGP,2026-12-01 00:45,2026-12-01 03:59,Traction Feed Block,Completed
BR008252,TASK81529,S&T,ST-BCT,2026-12-01 01:15,2026-12-01 03:16,Interlocking Testing Block,Requested
BR008253,TASK77381,Traction,NJP-GHY,2026-12-01 01:45,2026-12-01 03:40,Power Block,Approved
BR008254,TASK27062,Traction,BRC-ST,2026-12-01 10:30,2026-12-01 11:16,OHE Maintenance Block,Approved
BR008255,TASK90414,Engineering,JP-ADI,2026-12-01 11:00,2026-12-01 12:17,Track Renewal Block,Rejected
BR008256,TASK98463,Traction,MGS-HWH,2026-12-01 12:30,2026-12-01 14:00,Traction Feed Block,Completed
BR008257,TASK27257,S&T,NDLS-GZB,2026-12-01 13:00,2026-12-01 14:20,Interlocking Testing Block,Approved
BR008258,TASK74244,Engineering,SBC-UBL,2026-12-01 22:00,2026-12-02 00:53,Bridge Inspection Block,Approved
BR008259,TASK40992,Engineering,SC-NGP,2026-12-01 22:15,2026-12-02 00:37,Bridge Inspection Block,Approved
BR008260,TASK90024,Engineering,PUNE-CSMT,2026-12-01 22:15,2026-12-02 02:13,Bridge Inspection Block,Completed
BR008261,TASK62699,S&T,GZB-CNB,2026-12-01 22:15,2026-12-01 23:37,Interlocking Testing Block,Approved
BR008262,TASK66076,Engineering,KGP-VSKP,2026-12-01 23:15,2026-12-02 03:41,Track Renewal Block,Rejected
BR008263,TASK12365,Engineering,SBC-UBL,2026-12-01 23:30,2026-12-02 01:14,Track Renewal Block,Approved
BR008264,TASK79446,Engineering,JP-ADI,2026-12-01 23:45,2026-12-02 02:19,Traffic Block,Approved
BR008265,TASK59616,Engineering,BZA-SC,2026-12-02 00:00,2026-12-02 04:46,Non-Interlocking Block,Approved
BR008266,TASK81181,S&T,ADI-BRC,2026-12-02 00:30,2026-12-02 03:16,Interlocking Testing Block,Requested
BR008267,TASK86882,Engineering,NDLS-GZB,2026-12-02 00:45,2026-12-02 02:28,Track Renewal Block,Approved
BR008268,TASK80046,Engineering,GZB-CNB,2026-12-02 01:00,2026-12-02 04:32,Bridge Inspection Block,Approved
BR008269,TASK58203,Traction,GZB-CNB,2026-12-02 01:15,2026-12-02 03:41,Traction Feed Block,Completed
BR008270,TASK38034,S&T,ALD-MGS,2026-12-02 01:15,2026-12-02 03:58,Cable Block,Approved
BR008271,TASK81993,S&T,BPL-JHS,2026-12-02 01:30,2026-12-02 06:08,Cable Block,Approved
BR008272,TASK85970,Engineering,JU-JP,2026-12-02 01:45,2026-12-02 06:36,Bridge Inspection Block,Approved
BR008273,TASK83922,Traction,CNB-ALD,2026-12-02 10:45,2026-12-02 12:44,OHE Maintenance Block,Approved
BR008274,TASK70327,S&T,HWH-KGP,2026-12-02 12:15,2026-12-02 13:38,Interlocking Testing Block,Requested
BR008275,TASK25214,S&T,HWH-NJP,2026-12-02 14:00,2026-12-02 15:51,Signal Maintenance Block,Approved
BR008276,TASK81446,Traction,SC-NGP,2026-12-02 14:15,2026-12-02 15:51,Power Block,Approved
BR008277,TASK63178,S&T,BPL-JHS,2026-12-02 14:30,2026-12-02 15:36,Interlocking Testing Block,Approved
BR008278,TASK62854,S&T,NGP-BSP,2026-12-02 22:30,2026-12-03 00:06,Signal Maintenance Block,Cancelled
BR008279,TASK96791,Engineering,BSR-BPL,2026-12-02 22:30,2026-12-03 01:12,Non-Interlocking Block,Requested
BR008280,TASK61762,Engineering,KGP-VSKP,2026-12-02 22:30,2026-12-03 00:01,Non-Interlocking Block,Requested
BR008281,TASK25907,Traction,BRC-ST,2026-12-02 22:30,2026-12-03 03:10,Power Block,Approved
BR008282,TASK32017,S&T,KGP-VSKP,2026-12-02 22:30,2026-12-03 01:47,Signal Maintenance Block,Rejected
BR008283,TASK61276,S&T,UBL-PUNE,2026-12-02 23:15,2026-12-03 02:21,Interlocking Testing Block,Approved
BR008284,TASK33371,S&T,PUNE-CSMT,2026-12-02 23:30,2026-12-03 01:54,Cable Block,Approved
BR008285,TASK35786,Traction,BSR-BPL,2026-12-02 23:30,2026-12-03 02:12,OHE Maintenance Block,Requested
BR008286,TASK75549,Traction,HWH-KGP,2026-12-02 23:45,2026-12-03 03:44,Power Block,Approved
BR008287,TASK93100,Traction,DLI-JU,2026-12-03 00:00,2026-12-03 02:36,OHE Maintenance Block,Approved
BR008288,TASK75841,S&T,ST-BCT,2026-12-03 00:00,2026-12-03 03:58,Interlocking Testing Block,Approved
BR008289,TASK40945,Traction,BPL-JHS,2026-12-03 00:00,2026-12-03 04:00,Traction Feed Block,Approved
BR008290,TASK96723,Engineering,CSMT-BSR,2026-12-03 00:00,2026-12-03 01:42,Traffic Block,Requested
BR008291,TASK62109,Traction,SBC-UBL,2026-12-03 00:30,2026-12-03 04:42,Power Block,Approved
BR008292,TASK21238,S&T,MGS-HWH,2026-12-03 01:15,2026-12-03 02:33,Interlocking Testing Block,Completed
BR008293,TASK62463,Engineering,BZA-MAS,2026-12-03 01:15,2026-12-03 04:37,Track Renewal Block,Approved
BR008294,TASK90004,Traction,NDLS-JHS,2026-12-03 01:30,2026-12-03 03:40,Power Block,Requested
BR008295,TASK12691,Traction,CNB-ALD,2026-12-03 01:45,2026-12-03 04:27,OHE Maintenance Block,Approved
BR008296,TASK53772,S&T,BPL-JHS,2026-12-03 01:45,2026-12-03 03:44,Signal Maintenance Block,Completed
BR008297,TASK41260,Engineering,BSR-BPL,2026-12-03 01:45,2026-12-03 03:38,Traffic Block,Approved
BR008298,TASK85206,Traction,UBL-PUNE,2026-12-03 10:30,2026-12-03 11:44,Power Block,Completed
BR008299,TASK21506,Engineering,CSMT-BSR,2026-12-03 11:00,2026-12-03 11:35,Track Renewal Block,Completed
BR008300,TASK86991,S&T,ST-BCT,2026-12-03 12:30,2026-12-03 14:24,Interlocking Testing Block,Completed
BR008301,TASK14989,Engineering,HWH-KGP,2026-12-03 13:00,2026-12-03 14:18,Traffic Block,Approved
BR008302,TASK90406,S&T,KGP-VSKP,2026-12-03 22:00,2026-12-04 00:37,Signal Maintenance Block,Cancelled
BR008303,TASK76747,Engineering,NGP-BSP,2026-12-03 22:15,2026-12-04 01:34,Traffic Block,Approved
BR008304,TASK78543,Engineering,NDLS-GZB,2026-12-03 22:15,2026-12-03 23:59,Track Renewal Block,Approved
BR008305,TASK73262,Engineering,KGP-VSKP,2026-12-03 22:15,2026-12-04 01:09,Non-Interlocking Block,Requested
BR008306,TASK35754,Engineering,KGP-VSKP,2026-12-03 22:45,2026-12-04 02:25,Traffic Block,Approved
BR008307,TASK77883,Traction,UBL-PUNE,2026-12-03 22:45,2026-12-04 01:33,Power Block,Cancelled
BR008308,TASK24729,Traction,GZB-CNB,2026-12-03 23:00,2026-12-04 00:16,Traction Feed Block,Rejected
BR008309,TASK33617,Engineering,MAS-JTJ,2026-12-03 23:00,2026-12-04 01:43,Track Renewal Block,Approved
BR008310,TASK27335,Engineering,ADI-BRC,2026-12-03 23:00,2026-12-04 01:08,Track Renewal Block,Completed
BR008311,TASK77983,Traction,UBL-PUNE,2026-12-03 23:00,2026-12-04 01:03,Power Block,Approved
BR008312,TASK83599,S&T,NJP-GHY,2026-12-03 23:15,2026-12-04 01:45,Cable Block,Approved
BR008313,TASK55033,S&T,GZB-CNB,2026-12-03 23:15,2026-12-04 00:47,Cable Block,Requested
BR008314,TASK42654,Engineering,BRC-ST,2026-12-03 23:15,2026-12-04 03:06,Track Renewal Block,Rejected
BR008315,TASK77921,Traction,JP-ADI,2026-12-03 23:30,2026-12-04 04:08,Traction Feed Block,Rejected
BR008316,TASK44567,Engineering,DLI-JU,2026-12-03 23:30,2026-12-04 02:34,Non-Interlocking Block,Requested
BR008317,TASK66522,Traction,NDLS-ASR,2026-12-04 00:00,2026-12-04 02:01,Power Block,Approved
BR008318,TASK65883,Engineering,MGS-HWH,2026-12-04 00:15,2026-12-04 03:55,Bridge Inspection Block,Approved
BR008319,TASK37261,Engineering,NDLS-UMB,2026-12-04 00:30,2026-12-04 01:59,Bridge Inspection Block,Approved
BR008320,TASK62350,Traction,PUNE-CSMT,2026-12-04 01:00,2026-12-04 04:12,Traction Feed Block,Requested
BR008321,TASK91905,S&T,ST-BCT,2026-12-04 01:15,2026-12-04 05:42,Interlocking Testing Block,Approved
BR008322,TASK39103,Engineering,ST-BCT,2026-12-04 01:15,2026-12-04 04:33,Track Renewal Block,Approved
BR008323,TASK12621,Engineering,NGP-BSP,2026-12-04 01:15,2026-12-04 03:45,Non-Interlocking Block,Completed
BR008324,TASK21159,S&T,SBC-UBL,2026-12-04 01:15,2026-12-04 06:00,Cable Block,Requested
BR008325,TASK25461,Engineering,ALD-MGS,2026-12-04 01:45,2026-12-04 06:36,Track Renewal Block,Requested
BR008326,TASK91942,Traction,BZA-SC,2026-12-04 01:45,2026-12-04 05:36,Power Block,Approved
BR008327,TASK18414,Traction,ADI-BRC,2026-12-04 01:45,2026-12-04 03:38,Power Block,Approved
BR008328,TASK19757,Engineering,UBL-PUNE,2026-12-04 10:30,2026-12-04 12:20,Non-Interlocking Block,Approved
BR008329,TASK62337,Engineering,GZB-CNB,2026-12-04 12:00,2026-12-04 12:55,Bridge Inspection Block,Approved
BR008330,TASK45151,Traction,BSP-R,2026-12-04 12:45,2026-12-04 13:51,Power Block,Approved
BR008331,TASK96187,Traction,HWH-KGP,2026-12-04 12:45,2026-12-04 14:44,Power Block,Completed
BR008332,TASK88850,Engineering,BPL-JHS,2026-12-04 15:45,2026-12-04 16:27,Bridge Inspection Block,Completed
BR008333,TASK53067,Traction,ADI-BRC,2026-12-04 22:00,2026-12-04 23:17,Traction Feed Block,Requested
BR008334,TASK12981,Traction,GZB-CNB,2026-12-04 22:15,2026-12-05 01:51,Power Block,Approved
BR008335,TASK10934,S&T,ADI-BRC,2026-12-04 22:15,2026-12-05 02:28,Interlocking Testing Block,Cancelled
BR008336,TASK18874,S&T,BSR-BPL,2026-12-04 22:15,2026-12-05 00:06,Cable Block,Completed
BR008337,TASK64523,Traction,NDLS-GZB,2026-12-04 22:30,2026-12-05 02:55,OHE Maintenance Block,Approved
BR008338,TASK71261,S&T,NDLS-UMB,2026-12-04 22:45,2026-12-05 00:13,Interlocking Testing Block,Cancelled
BR008339,TASK64030,Engineering,SBC-MAS,2026-12-04 22:45,2026-12-05 02:24,Non-Interlocking Block,Rejected
BR008340,TASK53139,S&T,KGP-VSKP,2026-12-04 23:00,2026-12-05 03:33,Interlocking Testing Block,Approved
BR008341,TASK99241,Engineering,NDLS-JHS,2026-12-04 23:15,2026-12-05 02:51,Track Renewal Block,Approved
BR008342,TASK74513,Traction,DLI-JU,2026-12-04 23:30,2026-12-05 02:27,Power Block,Approved
BR008343,TASK74756,S&T,HWH-KGP,2026-12-05 00:00,2026-12-05 02:14,Signal Maintenance Block,Requested
BR008344,TASK91785,Engineering,MGS-HWH,2026-12-05 00:00,2026-12-05 01:31,Bridge Inspection Block,Requested
BR008345,TASK83611,Engineering,BRC-ST,2026-12-05 00:00,2026-12-05 04:04,Traffic Block,Approved
BR008346,TASK76293,Engineering,JTJ-SBC,2026-12-05 00:15,2026-12-05 02:27,Non-Interlocking Block,Requested
BR008347,TASK36340,S&T,PUNE-CSMT,2026-12-05 00:15,2026-12-05 04:24,Signal Maintenance Block,Rejected
BR008348,TASK31740,S&T,MAS-JTJ,2026-12-05 00:30,2026-12-05 02:55,Interlocking Testing Block,Approved
BR008349,TASK47452,Engineering,ADI-BRC,2026-12-05 00:30,2026-12-05 02:35,Track Renewal Block,Approved
BR008350,TASK91125,Traction,CSMT-BSR,2026-12-05 00:30,2026-12-05 01:36,Power Block,Approved
BR008351,TASK65792,Engineering,BPL-JHS,2026-12-05 00:45,2026-12-05 02:41,Track Renewal Block,Requested
BR008352,TASK98253,Engineering,UBL-PUNE,2026-12-05 00:45,2026-12-05 05:00,Non-Interlocking Block,Rejected
BR008353,TASK23461,Traction,ST-BCT,2026-12-05 01:00,2026-12-05 03:15,Power Block,Requested
BR008354,TASK32620,S&T,JP-ADI,2026-12-05 01:30,2026-12-05 02:36,Interlocking Testing Block,Approved
BR008355,TASK57307,S&T,CNB-ALD,2026-12-05 01:30,2026-12-05 02:31,Interlocking Testing Block,Requested
BR008356,TASK49589,Engineering,ADI-BRC,2026-12-05 01:45,2026-12-05 03:56,Track Renewal Block,Completed
BR008357,TASK42782,S&T,ADI-BRC,2026-12-05 10:30,2026-12-05 11:58,Cable Block,Approved
BR008358,TASK62229,Engineering,NJP-GHY,2026-12-05 10:30,2026-12-05 11:54,Non-Interlocking Block,Approved
BR008359,TASK41741,S&T,NDLS-ASR,2026-12-05 10:45,2026-12-05 12:32,Signal Maintenance Block,Completed
BR008360,TASK74567,Engineering,MAS-JTJ,2026-12-05 11:15,2026-12-05 12:23,Bridge Inspection Block,Rejected
BR008361,TASK55513,Engineering,CNB-ALD,2026-12-05 11:30,2026-12-05 12:00,Bridge Inspection Block,Completed
BR008362,TASK63993,Traction,NDLS-UMB,2026-12-05 11:45,2026-12-05 12:19,Power Block,Approved
BR008363,TASK67328,Engineering,SBC-UBL,2026-12-05 12:00,2026-12-05 12:39,Bridge Inspection Block,Approved
BR008364,TASK86661,Traction,CNB-ALD,2026-12-05 13:15,2026-12-05 14:19,Power Block,Approved
BR008365,TASK59811,Engineering,NDLS-ASR,2026-12-05 13:45,2026-12-05 15:26,Bridge Inspection Block,Approved
BR008366,TASK95730,Traction,BSR-BPL,2026-12-05 22:15,2026-12-05 23:16,OHE Maintenance Block,Completed
BR008367,TASK69592,Traction,CSMT-BSR,2026-12-05 22:30,2026-12-06 00:37,OHE Maintenance Block,Completed
BR008368,TASK38829,Engineering,JTJ-SBC,2026-12-05 22:45,2026-12-06 01:39,Traffic Block,Approved
BR008369,TASK84558,Traction,BPL-JHS,2026-12-05 23:15,2026-12-06 03:50,OHE Maintenance Block,Approved
BR008370,TASK39985,S&T,BSR-BPL,2026-12-05 23:15,2026-12-06 03:48,Interlocking Testing Block,Approved
BR008371,TASK25067,Traction,JU-JP,2026-12-05 23:15,2026-12-06 03:44,OHE Maintenance Block,Completed
BR008372,TASK97016,S&T,MGS-HWH,2026-12-05 23:15,2026-12-06 02:21,Interlocking Testing Block,Cancelled
BR008373,TASK57908,Engineering,ADI-BRC,2026-12-05 23:30,2026-12-06 02:37,Non-Interlocking Block,Approved
BR008374,TASK33171,Traction,JTJ-SBC,2026-12-05 23:30,2026-12-06 02:37,OHE Maintenance Block,Approved
BR008375,TASK80272,Engineering,BSR-BPL,2026-12-05 23:45,2026-12-06 04:05,Track Renewal Block,Cancelled
